# 5 200
2.818442211055E+01 -1.000117238537E+00 -5.276689515110E-05 4.913647365185E-03 1.980042478562E-02 4.452729719537E-02
2.843517587940E+01 -1.000115178918E+00 -5.134927744965E-05 4.822104360361E-03 1.943057913407E-02 4.369648117287E-02
2.868592964824E+01 -1.000113173100E+00 -4.998201294115E-05 4.733096278067E-03 1.907099241427E-02 4.288866826413E-02
2.893668341709E+01 -1.000111219225E+00 -4.866288482286E-05 4.646530376222E-03 1.872128902148E-02 4.210301858554E-02
2.918743718593E+01 -1.000109315514E+00 -4.738979182339E-05 4.562318116769E-03 1.838111036784E-02 4.133873015898E-02
2.943819095477E+01 -1.000107460265E+00 -4.616074225661E-05 4.480374937003E-03 1.805011396456E-02 4.059503688008E-02
2.968894472362E+01 -1.000105651845E+00 -4.497384681290E-05 4.400620038464E-03 1.772797256453E-02 3.987120661535E-02
2.993969849246E+01 -1.000103888692E+00 -4.382731255514E-05 4.322976187556E-03 1.741437335637E-02 3.916653941432E-02
3.019045226131E+01 -1.000102169306E+00 -4.271943737133E-05 4.247369528041E-03 1.710901720733E-02 3.848036583022E-02
3.044120603015E+01 -1.000100492250E+00 -4.164860484024E-05 4.173729405162E-03 1.681161795238E-02 3.781204534154E-02
3.069195979899E+01 -1.000098856146E+00 -4.061327882710E-05 4.101988201235E-03 1.652190172680E-02 3.716096486913E-02
3.094271356784E+01 -1.000097259670E+00 -3.961199886282E-05 4.032081180427E-03 1.623960633786E-02 3.652653738023E-02
3.119346733668E+01 -1.000095701554E+00 -3.864337622561E-05 3.963946341755E-03 1.596448067268E-02 3.590820057355E-02
3.144422110553E+01 -1.000094180576E+00 -3.770608946563E-05 3.897524282458E-03 1.569628414246E-02 3.530541564273E-02
3.169497487437E+01 -1.000092695566E+00 -3.679888106967E-05 3.832758067529E-03 1.543478615723E-02 3.471766610938E-02
3.194572864322E+01 -1.000091245398E+00 -3.592055339285E-05 3.769593108677E-03 1.517976563271E-02 3.414445672493E-02
3.219648241206E+01 -1.000089828991E+00 -3.506996571434E-05 3.707977048590E-03 1.493101052377E-02 3.358531243320E-02
3.244723618090E+01 -1.000088445303E+00 -3.424603064328E-05 3.647859653141E-03 1.468831738562E-02 3.303977739313E-02
3.269798994975E+01 -1.000087093335E+00 -3.344771208802E-05 3.589192707374E-03 1.445149095747E-02 3.250741405344E-02
3.294874371859E+01 -1.000085772124E+00 -3.267402148710E-05 3.531929920757E-03 1.422034377280E-02 3.198780228254E-02
3.319949748744E+01 -1.000084480744E+00 -3.192401585372E-05 3.476026834567E-03 1.399469578812E-02 3.148053854310E-02
3.345025125628E+01 -1.000083218304E+00 -3.119679522245E-05 3.421440735885E-03 1.377437403358E-02 3.098523511319E-02
3.370100502513E+01 -1.000081983943E+00 -3.049150036549E-05 3.368130575949E-03 1.355921228235E-02 3.050151934948E-02
3.395175879397E+01 -1.000080776836E+00 -2.980731077096E-05 3.316056892742E-03 1.334905073763E-02 3.002903298981E-02
3.420251256281E+01 -1.000079596186E+00 -2.914344217375E-05 3.265181738900E-03 1.314373573763E-02 2.956743149425E-02
3.445326633166E+01 -1.000078441225E+00 -2.849914528724E-05 3.215468611183E-03 1.294311947403E-02 2.911638341887E-02
3.470402010050E+01 -1.000077311212E+00 -2.787370372714E-05 3.166882385690E-03 1.274705972725E-02 2.867556982438E-02
3.495477386935E+01 -1.000076205434E+00 -2.726643221806E-05 3.119389255966E-03 1.255541961514E-02 2.824468371525E-02
3.520552763819E+01 -1.000075123202E+00 -2.667667536493E-05 3.072956673470E-03 1.236806735392E-02 2.782342950702E-02
3.545628140704E+01 -1.000074063852E+00 -2.610380566925E-05 3.027553292754E-03 1.218487603303E-02 2.741152252277E-02
3.570703517588E+01 -1.000073026743E+00 -2.554722266357E-05 2.983148917542E-03 1.200572339969E-02 2.700868851325E-02
3.595778894472E+01 -1.000072011256E+00 -2.500635117197E-05 2.939714451228E-03 1.183049165609E-02 2.661466320318E-02
3.620854271357E+01 -1.000071016794E+00 -2.448064025207E-05 2.897221848881E-03 1.165906726579E-02 2.622919185941E-02
3.645929648241E+01 -1.000070042779E+00 -2.396956197370E-05 2.855644072033E-03 1.149134077030E-02 2.585202888093E-02
3.671005025126E+01 -1.000069088655E+00 -2.347261039559E-05 2.814955045391E-03 1.132720661436E-02 2.548293740917E-02
3.696080402010E+01 -1.000068153882E+00 -2.298930037936E-05 2.775129616291E-03 1.116656298060E-02 2.512168895789E-02
3.721155778894E+01 -1.000067237940E+00 -2.251916657525E-05 2.736143515827E-03 1.100931163189E-02 2.476806306098E-02
3.746231155779E+01 -1.000066340325E+00 -2.206176252817E-05 2.697973321678E-03 1.085535776126E-02 2.442184693730E-02
3.771306532663E+01 -1.000065460552E+00 -2.161665999401E-05 2.660596422649E-03 1.070460984898E-02 2.408283517145E-02
3.796381909548E+01 -1.000064598148E+00 -2.118344781343E-05 2.623990985610E-03 1.055697952722E-02 2.375082941069E-02
3.821457286432E+01 -1.000063752660E+00 -2.076173112320E-05 2.588135923607E-03 1.041238145078E-02 2.342563807590E-02
3.846532663317E+01 -1.000062923645E+00 -2.035113073662E-05 2.553010865282E-03 1.027073317371E-02 2.310707608592E-02
3.871608040201E+01 -1.000062110678E+00 -1.995128243193E-05 2.518596125781E-03 1.013195503188E-02 2.279496459508E-02
3.896683417085E+01 -1.000061313345E+00 -1.956183611473E-05 2.484872679603E-03 9.995970031551E-03 2.248913074337E-02
