# 1 400
2.789052876802E+01 -1.000119724538E+00
2.807802758651E+01 -1.000118130291E+00
2.826615454175E+01 -1.000116562450E+00
2.845490963373E+01 -1.000115020261E+00
2.864429286246E+01 -1.000113503483E+00
2.883430422794E+01 -1.000112012110E+00
2.902494373016E+01 -1.000110544781E+00
2.921621136912E+01 -1.000109101396E+00
2.940810714484E+01 -1.000107681635E+00
2.960063105729E+01 -1.000106285162E+00
2.979378310649E+01 -1.000104910742E+00
2.998756329244E+01 -1.000103558830E+00
3.018197161513E+01 -1.000102228338E+00
3.037700807457E+01 -1.000100919511E+00
3.057267267076E+01 -1.000099631149E+00
3.076896540368E+01 -1.000098363662E+00
3.096588627336E+01 -1.000097116276E+00
3.116343527978E+01 -1.000095888155E+00
3.136161242294E+01 -1.000094679998E+00
3.156041770285E+01 -1.000093490463E+00
3.175985111951E+01 -1.000092319548E+00
3.195991267291E+01 -1.000091166694E+00
3.216060236306E+01 -1.000090032328E+00
3.236192018995E+01 -1.000088915427E+00
3.256386615359E+01 -1.000087815461E+00
3.276644025397E+01 -1.000086732612E+00
3.296964249110E+01 -1.000085666611E+00
3.317347286497E+01 -1.000084616754E+00
3.337793137559E+01 -1.000083582711E+00
3.358301802295E+01 -1.000082564707E+00
3.378873280706E+01 -1.000081561980E+00
3.399507572792E+01 -1.000080574826E+00
3.420204678552E+01 -1.000079602410E+00
3.440964597986E+01 -1.000078644309E+00
3.461787331095E+01 -1.000077700885E+00
3.482672877879E+01 -1.000076771096E+00
3.503621238337E+01 -1.000075855636E+00
3.524632412470E+01 -1.000074953743E+00
3.545706400277E+01 -1.000074065014E+00
3.566843201759E+01 -1.000073189905E+00
3.588042816915E+01 -1.000072326987E+00
3.609305245746E+01 -1.000071477341E+00
3.630630488251E+01 -1.000070640083E+00
3.652018544431E+01 -1.000069814725E+00
3.673469414286E+01 -1.000069001529E+00
3.694983097815E+01 -1.000068199856E+00
3.716559595018E+01 -1.000067410319E+00
3.738198905896E+01 -1.000066631883E+00
3.759901030449E+01 -1.000065864949E+00
3.781665968676E+01 -1.000065108609E+00
3.803493720578E+01 -1.000064363430E+00
3.825384286154E+01 -1.000063628575E+00
3.847337665405E+01 -1.000062904337E+00
3.869353858330E+01 -1.000062190419E+00
3.891432864930E+01 -1.000061486748E+00
3.913574685204E+01 -1.000060792758E+00
3.935779319153E+01 -1.000060108319E+00
3.958046766777E+01 -1.000059433857E+00
3.980377028075E+01 -1.000058768637E+00
4.002770103047E+01 -1.000058112695E+00
4.025225991694E+01 -1.000057465805E+00
4.047744694016E+01 -1.000056828027E+00
4.070326210012E+01 -1.000056199630E+00
4.092970539683E+01 -1.000055579074E+00
4.115677683028E+01 -1.000054967094E+00
4.138447640047E+01 -1.000054363886E+00
4.161280410742E+01 -1.000053769181E+00
4.184175995111E+01 -1.000053181613E+00
4.207134393154E+01 -1.000052602896E+00
4.230155604872E+01 -1.000052032037E+00
4.253239630264E+01 -1.000051468628E+00
4.276386469331E+01 -1.000050913019E+00
4.299596122073E+01 -1.000050364504E+00
4.322868588489E+01 -1.000049823617E+00
4.346203868579E+01 -1.000049290076E+00
4.369601962344E+01 -1.000048763473E+00
4.393062869784E+01 -1.000048243830E+00
4.416586590898E+01 -1.000047730832E+00
4.440173125687E+01 -1.000047225380E+00
4.463822474150E+01 -1.000046725763E+00
4.487534636288E+01 -1.000046233737E+00
4.511309612100E+01 -1.000045747742E+00
4.535147401587E+01 -1.000045267346E+00
4.559048004749E+01 -1.000044794008E+00
4.583011421585E+01 -1.000044326919E+00
4.607037652095E+01 -1.000043865823E+00
4.631126696280E+01 -1.000043410209E+00
4.655278554140E+01 -1.000042960917E+00
4.679493225674E+01 -1.000042517752E+00
4.703770710882E+01 -1.000042079838E+00
4.728111009766E+01 -1.000041647561E+00
4.752514122323E+01 -1.000041220924E+00
4.776980048556E+01 -1.000040799614E+00
4.801508788462E+01 -1.000040383588E+00
4.826100342044E+01 -1.000039973243E+00
4.850754709300E+01 -1.000039567810E+00
4.875471890230E+01 -1.000039167573E+00
4.900251884835E+01 -1.000038772631E+00
4.925094693114E+01 -1.000038382418E+00
4.950000315068E+01 -1.000037997267E+00
4.974968750697E+01 -1.000037616203E+00
5.000000000000E+01 -1.000037240229E+00
